condition,conv_id,turn_index,n_turns,cosine_semanticL
C3-P0,4327,9,20,0.6398753625404825
C3-P0,4327,10,20,0.7627737238599676
C3-P0,4327,11,20,0.7350745726685328
C3-P0,4327,12,20,0.6840612258643817
C3-P0,4327,13,20,0.7010418038385402
C3-P0,4327,14,20,0.5271024908022983
C3-P0,4327,15,20,0.6990403421179808
C3-P0,4327,16,20,0.6032521584632342
C2-P1,4109,0,32,0.6146151720287524
C2-P1,4109,1,32,0.40955455167442667
C2-P1,4109,2,32,0.5650182195102277
C2-P1,4109,3,32,0.8081295287201402
C2-P1,4109,4,32,0.4608937490471414
C2-P1,4109,5,32,0.7325275946096305
C2-P1,4109,6,32,0.6902288681960908
C2-P1,4109,7,32,0.6024654372543449
C2-P1,4109,8,32,0.5381837372946169
C2-P1,4109,9,32,0.6958860798779776
C2-P1,4109,10,32,0.5565077065653493
C2-P1,4109,11,32,0.5756502687507772
C2-P1,4109,12,32,0.6615688961819971
C2-P1,4109,13,32,0.6516238831027173
C2-P1,4109,14,32,0.7782373821461952
C2-P1,4109,15,32,0.6584121863876182
C2-P1,4109,16,32,0.7933128092931077
C2-P1,4109,17,32,0.5681359753102058
C2-P1,4109,18,32,0.7404836651454234
C2-P1,4109,19,32,0.6299055267507486
C2-P1,4109,20,32,0.6381147747348237
C2-P1,4109,21,32,0.6221458184882043
C2-P1,4109,22,32,0.6382421958138249
C2-P1,4109,23,32,0.6969400493570841
C2-P1,4109,24,32,0.6424469951656344
C2-P1,4109,25,32,0.7299782390490274
C2-P1,4109,26,32,0.42883156245841336
C2-P1,4109,27,32,0.35551899792129116
C2-P1,4109,28,32,0.7354343742636634
SB,4362,0,34,0.9024458130124615
SB,4362,1,34,0.9168448013088383
SB,4362,2,34,0.7232361454771061
SB,4362,3,34,0.596112004453171
SB,4362,4,34,0.6938109467145364
SB,4362,5,34,0.7196888501306222
SB,4362,6,34,0.7380198479819532
SB,4362,7,34,0.0
SB,4362,8,34,0.0
SB,4362,9,34,0.8480564406908245
C3-P1,4362,0,18,0.7312927643438395
C3-P1,4362,1,18,0.6109834565304731
C3-P1,4362,2,18,0.7281070126199533
C3-P1,4362,3,18,0.5894248848227392
C3-P1,4362,4,18,0.655210699260872
C3-P1,4362,5,18,0.6335967726506644
C3-P1,4362,6,18,0.7009811318734592
C3-P1,4362,7,18,0.7469989118976215
C3-P1,4362,8,18,0.7174971277626403
C3-P1,4362,9,18,0.7308887982361575
C3-P1,4362,10,18,0.7082021411827848
C3-P1,4362,11,18,0.6421492212006163
C3-P1,4362,12,18,0.7329093217029984
C3-P1,4362,13,18,0.6120768880743421
C3-P1,4362,14,18,0.6802816870139398
C4-P2,4319,0,22,0.6560545833107113
C4-P2,4319,1,22,0.4930859983485929
C4-P2,4319,2,22,0.648795621842274
C4-P2,4319,3,22,0.6447088302893417
C4-P2,4319,4,22,0.6670362335898884
C4-P2,4319,5,22,0.6645424589070259
C4-P2,4319,6,22,0.6275127667791821
C4-P2,4319,7,22,0.7259067170543536
C4-P2,4319,8,22,0.7084989003329994
C4-P2,4319,9,22,0.7283611845765281
C4-P2,4319,10,22,0.7424754506111011
C4-P2,4319,11,22,0.6735000905710123
C4-P2,4319,12,22,0.7065217089411002
C4-P2,4319,13,22,0.6642744404878027
C4-P2,4319,14,22,0.7089799825665298
C4-P2,4319,15,22,0.7031565792064517
C4-P2,4319,16,22,0.5715842201243078
C4-P2,4319,17,22,0.34192664172554266
C4-P2,4319,18,22,0.4207184362240065
C4-P0,4688,0,18,0.5951040730693975
C4-P0,4688,1,18,0.5964050917890278
C4-P0,4688,2,18,0.6940474891491962
C4-P0,4688,3,18,0.5276875423812759
C4-P0,4688,4,18,0.49192362682895396
C4-P0,4688,5,18,0.6548205467662175
C4-P0,4688,6,18,0.7932768418769504
C4-P0,4688,7,18,0.5568000814855665
C4-P0,4688,8,18,0.6690211646785339
C4-P0,4688,9,18,0.4602448572292497
C4-P0,4688,10,18,0.7097969984827673
C4-P0,4688,11,18,0.6224209533920578
C4-P0,4688,12,18,0.6396272723149167
C4-P0,4688,13,18,0.5188817356389712
C4-P0,4688,14,18,0.5394506717601516
C2-P0,4358,0,32,0.824238206608235
C2-P0,4358,1,32,0.570977509803895
C2-P0,4358,2,32,0.45569568037610686
C2-P0,4358,3,32,0.7911228273152257
C2-P0,4358,4,32,0.6753513987929355
C2-P0,4358,5,32,0.7594294507967304
C2-P0,4358,6,32,0.7612836262485256
C2-P0,4358,7,32,0.722639131977885
C2-P0,4358,8,32,0.720530362185885
C2-P0,4358,9,32,0.840250561227641
C2-P0,4358,10,32,0.6906924336345532
C2-P0,4358,11,32,0.8356374659205107
C2-P0,4358,12,32,0.7634075322149304
C2-P0,4358,13,32,0.6932646675729135
C2-P0,4358,14,32,0.7569589912226822
C2-P0,4358,15,32,0.7235041083226682
C2-P0,4358,16,32,0.6454249296338158
C2-P0,4358,17,32,0.8640890956036953
C2-P0,4358,18,32,0.8146517293476556
C2-P0,4358,19,32,0.7772711350410705
C2-P0,4358,20,32,0.6127163489789988
